Latitude: 35.918222  Longitude: -116.105302,,,,,,,,
X & Y on Lambert Conformal Conic: -1388627.21 -564384.75,,,,,,,,
Tile: 11192,,,,,,,,
Elevation: 740 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,
,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,158,51678.04,0,394.95,0,34.12,23.58,1353.28
2019,159,51718.65,0,501.93,0,32.12,18,781.87
2019,160,51756.43,0,487.01,0,33.43,19.67,873.69
2019,161,51791.35,0,541.2,0,36.63,19.68,874.35
2019,162,51823.38,0,547.7,0,38.96,21.09,959.21
2019,163,51852.5,0,524.54,0,40.81,23.99,1158.11
2019,164,51878.69,0,485.56,0,38.62,24.04,1161.32
2019,165,51901.94,0,511.12,0,38.71,22.85,1076.02
2019,166,51922.22,0,521.88,0,39.72,22.87,1077.45
2019,167,51939.53,0,435.26,0,37.58,24.74,1243.52
2019,168,51953.84,0,481.12,0,36.74,22.36,1042.46
2019,169,51965.15,0,497.21,0,38.41,22.96,1083.78
2019,170,51973.46,0,486.99,0,40,24.88,1225.37
2019,171,51978.75,0,437.13,0,38.68,25.86,1304.42
2019,172,51981.02,0,437.59,0,34.55,22.02,1019.3
2019,173,51980.27,0,376.15,0,32.17,21.95,1014.69
2019,174,51976.5,0,523.58,0,35.24,18.51,809
2019,175,51969.72,0,509.15,0,37.85,21.5,985.74
2019,176,51959.92,0,429.2,0,36.61,23.99,1157.53
2019,177,51947.12,0,397.2,0,35.02,23.74,1139.73
2019,178,51931.32,0,432.63,0,35.56,23,1086.18
2019,179,51912.54,0,475.53,0,35.94,21.58,990.58
2019,180,51890.79,0,500.44,0,37.43,21.66,996.06
2019,181,51866.08,0,436.17,0,38.12,25.2,1250.54
2019,182,51838.43,0,485.93,0,38.12,23,1086.6
2019,183,51807.86,0,433.12,0,36.84,24.19,1172.73
2019,184,51774.4,0,453.34,0,36.09,22.77,1070.31
2019,185,51738.06,0,468.5,0,35.85,22,1018.15
2019,186,51698.88,0,509.97,0,37.73,21.64,994.82
2019,187,51656.87,0,485.6,0,37.89,22.99,1085.39
2019,188,51612.06,0,434.04,0,36.15,23.59,1128.64
2019,189,51564.5,0,464.82,0,35.23,21.52,987.06
2019,190,51514.2,0,483.63,0,36.51,21.79,1004.05
2019,191,51461.2,0,526.81,0,39.33,21.82,1006.24
2019,192,51405.54,0,511.23,0,40.69,23.91,1152.04
2019,193,51347.25,0,473.24,0,41.83,26.9,1392.31
2019,194,51286.36,0,459.04,0,42.14,27.82,1474.5
2019,195,51222.93,0,480.21,0,42.17,26.85,1387.6
2019,196,51156.98,0,470.3,0,40.92,26.32,1342.63
2019,197,51088.56,0,497.31,0,39.75,23.91,1151.86
2019,198,51017.71,0,480.27,0,38.38,23.58,1127.75
2019,199,50944.47,0,464.15,0,38.22,24.21,1174.03
2019,200,50868.88,0,470.29,0,37.79,23.57,1127.21
2019,201,50791,0,460.29,0,37.55,23.77,1141.42
2019,202,50710.85,0,512.16,0,40.9,23.88,1149.5
2019,203,50628.49,0,476.99,0,41.98,26.51,1358.39
2019,204,50543.97,0,303.88,0,38.91,30.27,1715.07
2019,205,50457.33,34.03,301.01,0,39.35,27.56,1451.08
2019,206,50368.61,27.11,232.9,0,36.46,26.71,2716.55
2019,207,50277.86,0,411.22,0,39.98,26.3,2232.55
2019,208,50185.13,0,427.8,0,41.38,26.66,2202.41
2019,209,50090.47,0,434.28,0,43.38,27.82,2311.71
2019,210,49993.92,0,412.89,0,43.04,28.55,2428.56
2019,211,49895.54,0,389.65,0,41.34,28.07,2490.11
2019,212,49795.35,0,329.8,0,38.18,27.54,2739.67
2019,213,49693.42,0,418.67,0,39.96,26.01,2108.03
2019,214,49589.8,0,467.71,0,40.62,24.37,1737.82
2019,215,49484.51,0,469.74,0,42.01,25.2,1808.33
2019,216,49377.62,0,445.36,0,41.67,26.04,2000.1
2019,217,49269.17,0,443.48,0,42.71,26.79,2092.57
2019,218,49159.2,0,352.68,0,38.98,27.25,2595.26
