Latitude: 34.71416  Longitude: -115.882083,,,,,,,,
X & Y on Lambert Conformal Conic: -1393950.77 -694337.25,,,,,,,,
Tile: 11193,,,,,,,,
Elevation: 784 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,
,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,156,51212.04,0,534.78,0,37.75,20.99,952.86
2019,157,51256.04,0,425.81,0,36.77,25.12,1244.27
2019,158,51297.39,0,544.33,0,35.21,18.31,797.89
2019,159,51336.07,0,535.99,0,32.32,16.14,689.18
2019,160,51372.04,0,501.77,0,32.79,18.15,789.54
2019,161,51405.29,0,531.66,0,35.74,19.04,838.07
2019,162,51435.79,0,525.76,0,38.51,21.71,999.39
2019,163,51463.52,0,519.58,0,40.42,23.61,1129.72
2019,164,51488.46,0,539.6,0,39.32,21.46,982.76
2019,165,51510.59,0,507.05,0,36.53,20.9,947.38
2019,166,51529.91,0,431.92,0,36.9,24.46,1192.92
2019,167,51546.38,0,509.84,0,36.96,20.99,953.33
2019,168,51560.01,0,466.41,0,35.21,21.55,988.71
2019,169,51570.78,0,506.29,0,36.18,20.5,922.96
2019,170,51578.69,0,481.95,0,36.44,21.85,1008.09
2019,171,51583.72,0,495.85,0,37.51,21.95,1014.94
2019,172,51585.88,0,452.51,0,33.69,20.25,907.69
2019,173,51585.17,0,455.86,0,33.38,19.75,878.26
2019,174,51581.58,0,537.61,0,35.05,17.06,733.45
2019,175,51575.13,0,500.4,0,37.06,20.93,949.52
2019,176,51565.8,0,494.76,0,35.3,19.65,872.75
2019,177,51553.61,0,496.67,0,34.63,18.91,830.65
2019,178,51538.57,0,482.74,0,35.09,20.1,898.75
2019,179,51520.69,0,489.73,0,34.83,19.54,866.48
2019,180,51499.98,0,525.96,0,36.58,19.11,841.78
2019,181,51476.45,0,495.53,0,37.79,21.86,1009.28
2019,182,51450.13,0,475.26,0,38.13,23.14,1096.2
2019,183,51421.02,0,473.18,0,37.02,22.23,1033.87
2019,184,51389.16,0,462.24,0,36.06,21.9,1011.81
2019,185,51354.55,0,472.65,0,35.77,21.23,968.05
2019,186,51317.24,0,459.84,0,35.07,21.22,967.92
2019,187,51277.23,0,518.63,0,36.78,19.75,878.12
2019,188,51234.56,0,483.51,0,35.98,20.89,947.04
2019,189,51189.26,0,486.89,0,33.96,18.95,832.97
2019,190,51141.35,0,499.98,0,34.66,18.9,830.37
2019,191,51090.86,0,523.05,0,36.91,19.6,869.48
2019,192,51037.84,0,535.5,0,40.3,21.6,992.09
2019,193,50982.31,0,464.52,0,39.5,24.82,1221.23
2019,194,50924.31,0,457.08,0,39.44,25.18,1249.52
2019,195,50863.87,0,501.52,0,41.29,24.56,1200.61
2019,196,50801.04,0,468.28,0,39.65,24.76,1216.3
2019,197,50735.84,0,495.73,0,38.58,22.5,1051.6
2019,198,50668.32,0,482.77,0,36.6,21.36,976.88
2019,199,50598.52,0,514.73,0,37.02,20.04,895.57
2019,200,50526.48,0,488.73,0,36.44,20.85,944.17
2019,201,50452.25,0,503.36,0,37.11,20.64,931.71
2019,202,50375.85,0,523.91,0,38.94,20.9,947.46
2019,203,50297.34,0,439.8,0,38.23,24.48,1194.67
2019,204,50216.76,0,380.73,0,37.38,26.07,1321.68
2019,205,50134.15,2.84,305.11,0,36.21,24.13,1168.26
2019,206,50049.55,1.05,386.73,0,35.08,23.93,1153.1
2019,207,49963.02,0,451.81,0,37.98,24.11,1166.8
2019,208,49874.59,0,476.37,0,39.87,24.61,1204.57
2019,209,49784.3,0,485.77,0,41.97,25.88,1305.51
2019,210,49692.21,0,464.07,0,40.51,25.76,1295.86
2019,211,49598.36,0,430.81,0,38.49,25.48,1272.86
2019,212,49502.79,0,403.79,0,35.79,24.11,1166.64
2019,213,49405.55,0,477.73,0,38.15,23.19,1099.87
2019,214,49306.67,0,493.01,0,39.53,23.54,1125.13
2019,215,49206.21,0,495.12,0,40.46,24.12,1167.81
2019,216,49104.21,0,475.66,0,39.91,24.6,1203.89
2019,217,49000.7,0,407.75,0,36.58,24.62,1205.09
2019,218,48895.75,0,366.18,0,36.7,26.24,1335.62
2019,219,48789.38,0,421.22,0,37.05,24.66,1208.54
2019,220,48681.64,0,465.57,0,36.74,22.59,1057.79
2019,221,48572.57,0,484.9,0,35.61,20.71,935.87
2019,222,48462.21,0,491.2,0,34.42,19.43,860.15
2019,223,48350.61,0,503.75,0,34.44,18.76,822.29
