Latitude: 34.684809  Longitude: -115.869062,,,,,,,,
X & Y on Lambert Conformal Conic: -1393415.29 -697636.89,,,,,,,,
Tile: 11193,,,,,,,,
Elevation: 635 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,
,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,156,51212.04,0,529.34,0,38.96,21.84,1007.75
2019,157,51256.04,0,412.08,0,38.24,26.6,1366.68
2019,158,51297.39,0,548.28,0,36.94,18.96,833.34
2019,159,51336.07,0,528.4,0,33.33,16.94,727.91
2019,160,51372.04,0,497.9,0,33.99,18.96,833.61
2019,161,51405.29,0,523.82,0,36.68,19.8,881.51
2019,162,51435.79,0,522.07,0,39.77,22.49,1050.91
2019,163,51463.52,0,514.14,0,41.78,24.55,1199.76
2019,164,51488.46,0,539.86,0,40.95,22.23,1033.37
2019,165,51510.59,0,505.87,0,37.87,21.65,995.45
2019,166,51529.91,0,406.29,0,37.83,25.9,1307.62
2019,167,51546.38,0,510.56,0,38.45,21.75,1001.73
2019,168,51560.01,0,453.45,0,36.47,22.82,1073.96
2019,169,51570.78,0,499.8,0,37.47,21.49,985.13
2019,170,51578.69,0,470.81,0,37.45,22.83,1074.37
2019,171,51583.72,0,495.62,0,39,22.78,1071.34
2019,172,51585.88,0,435.78,0,35.06,21.79,1004.56
2019,173,51585.17,0,457.5,0,34.97,20.74,937.4
2019,174,51581.58,0,535.06,0,36.42,17.86,774.26
2019,175,51575.13,0,496.17,0,38.42,21.88,1010.17
2019,176,51565.8,0,492.65,0,36.67,20.53,924.96
2019,177,51553.61,0,496.26,0,36.05,19.74,877.84
2019,178,51538.57,0,479.03,0,36.51,21.12,961.62
2019,179,51520.69,0,480.73,0,35.84,20.46,920.59
2019,180,51499.98,0,525.24,0,37.97,19.85,884.24
2019,181,51476.45,0,500,0,39.17,22.37,1042.94
2019,182,51450.13,0,468.2,0,39.46,24.22,1175.37
2019,183,51421.02,0,463.91,0,38.37,23.45,1118.48
2019,184,51389.16,0,458.14,0,37.48,22.96,1083.85
2019,185,51354.55,0,464.36,0,37.07,22.36,1042.03
2019,186,51317.24,0,439.73,0,36.11,22.64,1061.47
2019,187,51277.23,0,517.33,0,38.21,20.56,926.9
2019,188,51234.56,0,485.11,0,37.47,21.72,999.72
2019,189,51189.26,0,481.25,0,34.96,19.71,876.1
2019,190,51141.35,0,494.45,0,35.69,19.68,874.22
2019,191,51090.86,0,516.71,0,37.94,20.39,916.12
2019,192,51037.84,0,533.24,0,41.68,22.36,1042.5
2019,193,50982.31,0,458.24,0,40.58,25.66,1287.9
2019,194,50924.31,0,457.06,0,40.57,25.81,1299.7
2019,195,50863.87,0,500.25,0,42.6,25.27,1256.61
2019,196,50801.04,0,463.1,0,40.71,25.51,1275.99
2019,197,50735.84,0,493.59,0,39.62,23.07,1091.14
2019,198,50668.32,0,477.87,0,37.61,22.08,1023.37
2019,199,50598.52,0,507.07,0,38.02,20.88,946.29
2019,200,50526.48,0,485.8,0,37.51,21.51,986.28
2019,201,50452.25,0,496.59,0,38.05,21.4,978.99
2019,202,50375.85,0,517.04,0,39.88,21.63,993.71
2019,203,50297.34,0,436.49,0,39.16,25.09,1241.98
2019,204,50216.76,0,373.06,0,38.43,27.02,1402.52
2019,205,50134.15,4.11,301.44,0,37.24,24.94,1230.16
2019,206,50049.55,2.09,287.03,0,36.08,24.68,1210
2019,207,49963.02,0,448,0,39.11,24.92,1228.94
2019,208,49874.59,0,471.5,0,40.92,25.37,1264.49
2019,209,49784.3,0,485.33,0,43.26,26.57,1363.54
2019,210,49692.21,0,460.73,0,41.52,26.42,1351.02
2019,211,49598.36,0,429.61,0,39.56,26.16,1329.4
2019,212,49502.79,0,399.6,0,36.8,24.9,1226.95
2019,213,49405.55,0,472.19,0,39.19,23.99,1157.98
2019,214,49306.67,0,492.55,0,40.82,24.27,1178.78
2019,215,49206.21,0,494.02,0,41.71,24.82,1220.81
2019,216,49104.21,0,471.44,0,40.97,25.31,1259.83
2019,217,49000.7,0,379.51,0,36.55,25.33,1261.14
2019,218,48895.75,0,361.67,0,37.71,27.07,1407.43
2019,219,48789.38,0,409.36,0,38.01,25.69,1290.58
2019,220,48681.64,0,461.55,0,37.91,23.48,1120.44
2019,221,48572.57,0,481.05,0,36.66,21.48,984.1
2019,222,48462.21,0,489.81,0,35.46,20.07,897.37
2019,223,48350.61,0,501.79,0,35.51,19.43,860.13
