Latitude: 34.631302  Longitude: -115.571695,,,,,,,,
X & Y on Lambert Conformal Conic: -1368673.43 -708181.45,,,,,,,,
Tile: 11193,,,,,,,,
Elevation: 731 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,
,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,138,49991.31,0,526.12,0,26.18,10.09,451.99
2019,139,50076.69,0,454.52,0,22.88,10.39,461.69
2019,140,50160.12,0,463.25,0,22.16,9.43,430.96
2019,141,50241.54,0,409,0,20.42,9.81,442.98
2019,142,50320.92,6.13,195.15,0,16.38,10.17,454.46
2019,143,50398.21,0,426.63,0,18.83,8.01,388.85
2019,144,50473.37,0,531.35,0,24.9,9.64,437.45
2019,145,50546.36,0,554.41,0,27.3,10.56,467.22
2019,146,50617.13,0,518.2,0,24.06,9.64,437.48
2019,147,50685.64,0,506.43,0,22.77,8.98,417.37
2019,148,50751.86,0,584.19,0,27.19,8.33,397.99
2019,149,50815.75,0,524.53,0,29.35,14.01,595.5
2019,150,50877.26,0,531.57,0,31.43,15.47,658.64
2019,151,50936.36,0,553.21,0,32,14.57,618.99
2019,152,50993,0,512.79,0,31.3,16.31,697.37
2019,153,51047.17,0,503.6,0,30.31,15.94,680
2019,154,51098.82,0,537.6,0,32.63,16.25,694.6
2019,155,51147.91,0,544.04,0,35.44,18.29,797.13
2019,156,51194.43,0,530.82,0,37.86,20.98,952.86
2019,157,51238.33,0,441.91,0,36.86,24.36,1185.44
2019,158,51279.58,0,528.02,0,35.41,19.11,841.81
2019,159,51318.17,0,522.49,0,33.47,17.59,760.49
2019,160,51354.06,0,491.33,0,33.73,19.23,848.86
2019,161,51387.23,0,529.05,0,36.68,19.71,876.13
2019,162,51417.66,0,535.68,0,39.3,21.44,981.9
2019,163,51445.33,0,519.01,0,40.77,23.62,1130.52
2019,164,51470.21,0,528.73,0,39.66,22.08,1023.6
2019,165,51492.29,0,504.72,0,37,21.13,961.69
2019,166,51511.55,0,442.95,0,37.35,24.17,1171.56
2019,167,51527.99,0,495.59,0,37.11,21.58,990.61
2019,168,51541.59,0,464.87,0,35.68,21.78,1003.86
2019,169,51552.33,0,501.15,0,36.53,20.76,939.15
2019,170,51560.22,0,489.88,0,36.79,21.48,984.1
2019,171,51565.24,0,491.07,0,37.73,22.11,1025.48
2019,172,51567.4,0,458.07,0,34.69,20.72,936.52
2019,173,51566.69,0,447.88,0,33.78,20.25,907.96
2019,174,51563.11,0,530.24,0,35.3,17.49,755.03
2019,175,51556.67,0,517.26,0,37.34,20,892.94
2019,176,51547.36,0,490.88,0,35.42,19.69,874.85
2019,177,51535.2,0,491.01,0,34.74,19.02,837.01
2019,178,51520.2,0,485.21,0,35.35,19.94,889.37
2019,179,51502.36,0,496.35,0,35.66,19.64,872.01
2019,180,51481.7,0,509.07,0,36.82,19.96,890.91
2019,181,51458.22,0,490.99,0,38.33,22.26,1035.35
2019,182,51431.96,0,481.92,0,38.81,23.1,1093.48
2019,183,51402.93,0,473.71,0,37.63,22.45,1048.13
2019,184,51371.13,0,468.59,0,36.66,21.86,1009.01
2019,185,51336.61,0,478.17,0,36.36,21.2,966.18
2019,186,51299.38,0,468.94,0,35.78,21.16,964.17
2019,187,51259.47,0,511.49,0,37.05,20.03,894.81
2019,188,51216.9,0,472.03,0,36.31,21.41,979.7
2019,189,51171.7,0,488.12,0,34.64,19.16,844.61
2019,190,51123.9,0,498.63,0,35.49,19.34,855.04
2019,191,51073.54,0,525.6,0,37.87,19.85,884.25
2019,192,51020.64,0,529.21,0,40.8,22.02,1019.56
2019,193,50965.24,0,450.77,0,40.45,25.95,1311.86
2019,194,50907.37,0,450.98,0,40.37,25.95,1311.2
2019,195,50847.07,0,473.55,0,41.74,26.06,1320.4
2019,196,50784.38,0,467.38,0,40.71,25.42,1268.21
2019,197,50719.33,0,493.41,0,39.64,23.18,1099.27
2019,198,50651.97,0,477.12,0,37.21,21.86,1009.16
2019,199,50582.33,0,502.82,0,37.97,21.18,965.11
2019,200,50510.46,0,479.52,0,37.34,21.8,1005.09
2019,201,50436.39,0,492.04,0,37.96,21.68,997.48
2019,202,50360.17,0,511.86,0,39.48,21.78,1003.56
2019,203,50281.84,0,428.51,0,38.52,24.98,1233.42
2019,204,50201.44,0,367.12,0,37.83,26.77,1380.79
2019,205,50119.02,8.84,290.66,0,36.76,25.15,1247.03
2019,206,50034.62,5.3,301.45,0,36.45,24.42,1190.38
2019,207,49948.28,0,452.46,0,38.81,24.59,1202.8
2019,208,49860.05,0,469.16,0,40.7,25.43,1268.97
2019,209,49769.97,0,481.48,0,42.27,26.12,1325.94
2019,210,49678.09,0,453.66,0,41.11,26.53,1360.19
2019,211,49584.45,0,401.57,0,38.78,26.69,1373.8
2019,212,49489.09,0,370.92,0,35.94,25.27,1256.06
2019,213,49392.06,0,461.28,0,38.69,24.29,1180.26
2019,214,49293.41,0,481.37,0,40.21,24.6,1204.14
2019,215,49193.18,0,485.77,0,41.1,25.05,1239.27
2019,216,49091.4,0,463.21,0,40.74,25.85,1303.23
2019,217,48988.13,0,431.17,0,38.59,25.45,1271.08
2019,218,48883.41,0,353.42,0,37.34,27.2,1418.79
2019,219,48777.27,0,418.18,0,37.52,25.15,1246.65
2019,220,48669.77,0,472,0,37.51,22.91,1079.84
2019,221,48560.95,0,484.8,0,36.52,21.46,983.05
